,0,1,2
0,1.6385887376700738,2.6696703805949444,0
1,1.1828598781234414,2.6372750188717116,0
2,1.4982390824486271,3.0187686916915557,0
3,3.9911571076445105,0.1055036510622065,0
4,3.375748456862019,0.3039812957170127,0
5,2.566372794248677,-0.11888454664155468,0
6,1.4448967676310438,3.0531703012844096,0
7,2.6185759913257263,2.937243751238654,0
8,0.28209068875083143,0.6208281742181871,0
9,0.9061499734220624,0.20459187602136386,0
10,2.7670111773196306,1.7311805133061968,0
11,1.8021831723470398,1.807945090780794,0
12,2.1624551587912144,0.7184599871011867,0
13,2.302438623709165,1.804304709119197,0
14,1.3717667307888735,0.8011215249463775,0
15,1.9997563468402912,1.5975366418990355,0
16,2.84306412096786,2.178719817220595,0
17,-0.3821907953487056,3.2192407633071474,0
18,1.2197627348549038,2.7746205187647908,0
19,1.9882558229191394,0.7460094348954844,0
20,-1.121640441136976,0.5956185244408805,0
21,1.4503454247178986,-0.6242250322521663,0
22,1.5841859715954798,0.5016895062231288,0
23,2.9831993291650387,1.7937294643645114,0
24,3.0214070386076726,2.790978876566345,0
25,1.1712356461845355,3.128270366588632,0
26,2.0813288755831643,4.113336640535831,0
27,2.9203719029569726,3.556910760743932,0
28,2.184810116499016,3.1813724361379605,0
29,1.747121769930803,1.4308588231316386,0
30,1.5884862501622168,0.5315190025836836,0
31,3.5765382271519064,1.6440746525973462,0
32,3.0849018474970133,3.3278888435328335,0
33,3.127530500041442,2.295183335849119,0
34,2.4765644531463673,0.8736823637114692,0
35,2.875930208042396,1.6547520801916038,0
36,1.3581369147544173,-0.2870680163944854,0
37,1.706190886428252,3.375887975053975,0
38,1.9221687953947744,3.3190944376327076,0
39,1.795371521264599,1.372144821171787,0
40,1.366380915127173,1.5552300569916335,0
41,2.8133126905528156,1.0821998003583995,0
42,1.1314405107313563,0.1254217988861539,0
43,2.6342105675868255,2.026397557179522,0
44,2.246979754451049,2.40101219171316,0
45,1.0963001442980678,1.6847562183553344,0
46,1.4951724252739753,2.834514121644757,0
47,0.8203679194295879,2.0639263199895668,0
48,1.8882907144190977,3.5829252264265765,0
49,0.9459388608118018,1.7822936571148151,0
50,2.014376856326032,3.116162066959217,0
51,0.5726835295528119,1.3955505340726044,0
52,0.822915757413079,2.0254123075014854,0
53,3.460585269147627,2.9260429487229165,0
54,1.6411174731389357,4.183881202711849,0
55,1.400439348678499,0.3009669274246016,0
56,-0.015183343631657742,4.6435153204501,0
57,1.6394962392408936,1.5620880908166146,0
58,0.7159773808764955,2.731040967123294,0
59,1.3916866558164571,0.5127853385795647,0
60,0.31785921645881676,1.0343208842123368,0
61,2.3664001922566675,3.0462430895939057,0
62,2.464938881313859,1.5104800123113877,0
63,1.1455202802490172,1.1279478555763647,0
64,1.0516647164944843,3.2047084003278403,0
65,1.4930653368682174,2.3617821556859697,0
66,3.6314091063525025,1.8559293402370183,0
67,1.3915322214375592,0.8808875465027874,0
68,2.7282354729360265,0.9947100269431073,0
69,0.1013264896827526,1.3294911836265213,0
70,2.3022458407170667,1.6236380973632882,0
71,1.0211151018014601,1.8393022136267934,0
72,3.5033211892905083,1.8709297105062426,0
73,2.487234006158721,3.426286831107585,0
74,2.921292580919142,3.622695807682456,0
75,1.5854180917851717,1.2660737650711646,0
76,0.7525143056125745,1.1370935575356542,0
77,0.4420443200728523,3.6214478222420734,0
78,2.5801268457717352,1.8165488515091206,0
79,1.853307909049536,2.8917181907778478,0
80,1.6552615023721335,2.8957019502658587,0
81,2.1938774627393496,2.0555761835043986,0
82,0.10711305667420468,1.5848824497638865,0
83,3.0600975982551533,2.3369764094609877,0
84,1.3994093186617773,1.919994695662448,0
85,0.5807154182193075,3.146270930722365,0
86,3.0193399880508016,1.8071686349627096,0
87,1.3505128673441884,1.8344807292341179,0
88,1.2774757242768953,1.308210139762385,0
89,2.5998275327475096,2.856009853912435,0
90,-0.08960558428932286,2.6800148672024706,0
91,0.7373310036804606,2.1839253958167535,0
92,2.8134147001897354,2.460170125311781,0
93,2.814870457431058,3.2401890987172397,0
94,2.6255752955394036,1.6600713105715983,0
95,2.3998449150032566,0.2152068901518942,0
96,2.5994912902106333,1.5819528563820546,0
97,1.8068448216354258,2.000920471930817,0
98,2.039371907133982,3.4775240869755546,0
99,1.6034866621941106,3.8317183655775597,0
100,0.33799015537277,0.021392108529168397,0
101,1.212334689244949,-0.5596213596430184,0
102,2.51582217071795,0.87912104351423,0
103,0.9018901610093135,1.7533529285431724,0
104,4.1471009126216245,2.0823029888690328,0
105,2.1001860533654995,1.7203422483613062,0
106,1.1878662060331353,1.639885146449691,0
107,5.528782926658112,2.4116607065839637,0
108,2.719801924010987,0.4181907989189082,0
109,0.711274399690456,3.060119992989366,0
110,0.5588499896397039,1.7513043541619486,0
111,2.4625651084428912,2.4725122166910487,0
112,0.5479529105354577,2.6277446621819074,0
113,1.0180210621291506,2.4725358451563726,0
114,1.450957982814809,2.523521598564043,0
115,3.5792922908220612,3.1322875284502394,0
116,2.0607245599966206,0.8795577612852685,0
117,2.9175898165235683,2.9644455131614444,0
118,2.760566336623671,1.8595156112485511,0
119,2.6805229953907554,2.77966747112068,0
120,1.628492189920354,2.2804296479522326,0
121,1.6878021850612357,0.8970199435430293,0
122,2.7902455814100233,1.9811323986123996,0
123,2.0935838901097683,2.0444533877061066,0
124,1.814516069364872,1.8725894435157655,0
125,2.425974470346591,0.5058350016774735,0
126,3.1712917342304046,1.328634797852661,0
127,2.945849989556434,3.69511856001152,0
128,2.616210934661223,1.7495452010196872,0
129,2.605149304810662,0.737868673344872,0
130,2.240556933677675,2.119543632882788,0
131,1.2413821456531804,2.107074471815694,0
132,2.8955944380322913,4.127310976886347,0
133,2.3380530418598937,2.608075823355067,0
134,1.8075270769992415,2.4141694908020703,0
135,2.495813913107309,1.9956539870807581,0
